date,temp_london_00h,temp_london_06h,temp_london_12h,temp_london_18h,temp_bristol_00h,temp_bristol_06h,temp_bristol_12h,temp_bristol_18h,temp_leeds_00h,temp_leeds_06h,temp_leeds_12h,temp_leeds_18h,sunshine_london,sunshine_bristol,sunshine_leeds,total_demand,day_of_week,weekend,holiday,stringency,avg_gas_index
2020-02-10,7.196411483,6.0447447,6.123077983,4.146411233,7.186771667,7.308438283,5.940105,4.146411233,4.536828367,4.053495217,5.776828383,3.1351619,402.1134755,443.361701,151.2765924,30121.58333,Mon,0,0,11.11,23.5
2020-02-11,3.494744633,3.9347447,4.92641135,3.354744633,4.516771617,4.546771633,4.510104967,3.354744633,3.556828617,3.260162,3.266828617,2.8168286,479.43953,127.021277,97.659572,30549,Tue,0,0,11.11,23.5
2020-02-12,2.368077933,3.516411317,7.309744567,5.206411283,3.870104933,4.36010495,7.360105,5.206411283,2.466828667,2.695161933,4.425161617,1.46516192,422.904243,340.144675,524.109922,31024.66667,Wed,0,0,11.11,23.5
2020-02-13,5.386411217,6.793077817,8.709745,6.846411417,6.051771667,6.860105,8.541771667,6.846411417,1.355161887,2.215161912,7.760161817,4.37349505,115.531918,141.702124,310.985106,31617.54167,Thu,0,0,11.11,23.5
2020-02-14,4.893077967,5.184744767,10.40474483,9.941411667,4.243438333,6.74177155,11.06343833,9.941411667,3.016828567,3.640161833,9.865161833,8.330161933,67.659574,59.063299,86.7191462,31042.22917,Fri,0,0,11.11,23.5
2020-02-15,9.489745083,10.20141183,12.1230785,11.72307833,8.1584385,9.935105,11.27010492,11.72307833,5.2818284,6.6718285,11.81349492,10.93016175,0,0,0,27205.8125,Sat,1,0,11.11,23.5
2020-02-16,10.78807867,11.57307817,10.0880785,6.704744517,11.11010492,11.37843817,8.685105,6.704744517,9.793494833,8.491828433,6.806828433,4.48849495,60.827659,151.148934,271.046626,25954.5625,Sun,1,0,11.11,23.5
2020-02-17,5.9764111,6.633078067,8.786411667,6.156411267,5.878438333,6.158438283,7.813438333,6.156411267,4.635161717,6.428494967,7.5734949,4.0368286,369.010632,129.6446814,332.162419,29265.70833,Mon,0,0,11.11,23.5
2020-02-18,3.638077967,4.713078017,8.763078583,6.674744667,5.668438333,6.305105,8.231771617,6.674744667,3.515161933,4.388495133,7.371828183,4.22182855,131.049475,9.081559,386.504785,30158.91667,Tue,0,0,11.11,23.5
2020-02-19,2.936411333,3.206411367,7.613078183,7.859744717,3.4334383,5.065104983,9.09343825,7.859744717,3.000161983,3.66016195,6.8418284,8.06849505,8.326064,0,0,31402.375,Wed,0,0,11.11,23.5
2020-02-20,7.896411367,8.194744817,8.183078233,3.44307795,7.933438333,8.640105,6.163438333,3.44307795,7.686828367,7.77016175,4.86016175,3.735161933,79.133686,253.209573,302.479255,30167.10417,Thu,0,0,11.11,23.5
2020-02-21,2.344744633,4.60641135,9.931411583,8.019744667,5.26510495,5.865104967,10.525105,8.019744667,3.755161833,5.608495267,9.618494833,8.10182815,66.7570898,228.23192,150.629437,29856.89583,Fri,0,0,11.11,23.5
2020-02-22,8.026411633,9.648078167,11.0630785,8.681411583,9.11843825,9.028438333,9.810105,8.681411583,9.508495167,6.705161683,7.051828467,6.215161533,257.9106438,0,330.746093,25664.9375,Sat,1,0,11.11,23.5
2020-02-23,8.276411667,10.71807833,11.27474517,8.011411567,8.406771667,10.655105,10.63343825,8.011411567,5.685161733,4.566828467,6.0801617,3.94849515,181.581554,173.937052,361.436025,26056.72917,Sun,1,0,11.11,23.5
2020-02-24,6.7330781,8.73474505,10.48641192,7.724744767,7.331771617,9.288438333,10.22010492,7.724744767,2.655161933,2.200161902,9.276828167,3.075161933,0,32.553192,227.744691,30116.20833,Mon,0,0,11.11,23.5
2020-02-25,4.5580779,4.23807795,6.793078,2.598078033,4.578438333,5.176771667,5.268438333,2.598078033,2.146828617,2.775161833,5.095161767,2.591828633,134.8312033,259.163299,447.2886546,30510.5625,Tue,0,0,11.11,23.5
2020-02-26,1.043078075,2.226411352,6.854744533,3.83474465,2.733438333,3.771771617,6.953438333,3.83474465,1.968495217,3.04516175,5.031828333,2.313495217,555.9063756,442.548928,560.080853,31136.45833,Wed,0,0,11.11,23.5
2020-02-27,3.218077967,3.329744683,5.69807785,2.818078017,3.856771633,3.368438267,6.933438333,2.818078017,2.46016195,2.12349525,5.171828517,2.478495267,302.94361,420.799283,368.6351,31381.85417,Thu,0,0,11.11,23.5
2020-02-28,1.191411425,4.06141125,8.434744883,9.726411833,3.016771633,4.9684383,11.88343833,9.726411833,1.52349521,3.796828483,6.1218284,8.748495,0,0,27.6567375,32045.72917,Fri,0,0,11.11,23.5
2020-02-29,9.2180785,7.594744717,5.6497446,4.041411267,9.176771583,5.32343825,5.016771667,4.041411267,8.660161833,6.290161817,5.10516175,4.200161867,335.8386534,82.3404212,375.31914,25985.0625,Sat,1,0,11.11,23.5
2020-03-01,3.943078,4.693077967,6.994744683,4.49474465,4.800105,4.826771667,5.561771667,4.49474465,3.425161967,3.860161667,5.55182845,2.5551619,575.037581,239.699642,471.6393677,25591.64583,Sun,1,0,11.11,22.92
2020-03-02,4.278077833,3.6914113,7.8980783,3.573078,3.086771617,2.871771683,6.3934383,3.573078,0.316828554,1.730161932,5.658495,2.2151619,474.03616,574.198217,583.745912,30753.70833,Mon,0,0,11.11,22.92
2020-03-03,1.894744717,4.049744683,8.088078317,5.123077867,4.00843825,4.516771617,9.026771667,5.123077867,1.313495193,4.095161767,7.825161783,3.70682855,244.722342,580.448223,200.6702142,31300.83333,Tue,0,0,11.11,22.92
2020-03-04,1.281411428,3.858077917,8.298078217,5.9114113,2.5284383,4.948438267,7.195105,5.9114113,1.083495213,2.778495107,7.560161683,5.033495,79.821276,0,0,32614.16667,Wed,0,0,11.11,22.92
2020-03-05,6.0214112,6.35307775,5.968077833,3.954744633,5.063438333,5.338438283,8.12177175,3.954744633,1.9984952,2.14349515,7.363495033,2.56182856,0,94.74361892,265.931562,33012.45833,Thu,0,0,11.11,22.92
2020-03-06,1.391411358,0.774744717,8.90641155,7.63141165,2.6434383,3.48677165,9.046771667,7.63141165,-0.258171436,1.163495215,8.045161817,3.641828633,451.914894,443.7854533,326.7287236,30921.45833,Fri,0,0,11.11,22.92
2020-03-07,2.593078033,3.874744645,11.94807833,8.733078667,2.315105,5.936771683,11.78843825,8.733078667,2.735161933,5.3518285,12.318495,9.088495167,223.288645,31.4854603,111.504259,26750.8125,Sat,1,0,11.11,22.92
2020-03-08,8.594745,9.108078167,10.23141192,7.643077983,8.6884382,7.698438217,8.263438333,7.643077983,8.326828167,7.2468284,8.691828433,5.6718284,243.8297834,223.404252,413.6234048,24446.22917,Sun,1,0,11.11,22.92
2020-03-09,5.463078067,6.426411483,10.71807867,8.0614114,5.780105,6.761771783,9.015105,8.0614114,4.7951617,6.63349495,8.730161717,7.9651617,232.655674,140.46525,251.625884,29409.77083,Mon,0,0,11.11,22.92
2020-03-10,9.47807825,11.32974517,15.43974483,11.87807833,9.730104917,10.24843817,11.33843833,11.87807833,9.586828333,10.806828,11.69016183,7.70849495,214.46808,0,227.2858169,28537.25,Tue,0,0,11.11,22.92
2020-03-11,9.521411667,9.559745,12.579745,9.266412,7.181771667,8.226771667,11.97177167,9.266412,4.30849515,6.0118286,10.31349483,7.528495,282.734042,127.005851,526.409215,27706.33333,Wed,0,0,11.11,22.92
2020-03-12,6.361411467,5.483077833,7.321411117,6.349744383,5.3551049,4.921771633,6.385104933,6.349744383,2.7151618,3.615161883,7.081828433,4.7368284,349.814534,150.638295,525.012756,27444.41667,Thu,0,0,11.11,22.92
2020-03-13,5.364744733,6.1747449,10.744745,8.508078233,5.448438267,6.381771667,9.578438333,8.508078233,4.521828233,5.663494767,8.108495233,4.285161733,413.3411318,204.437241,213.40355,29577.4375,Fri,0,0,12.96,22.92
2020-03-14,6.331411317,7.8364114,11.0714115,8.68807805,6.841771617,8.318438283,10.48177158,8.68807805,2.285161917,5.770161933,11.16016192,8.831828333,5.1063824,21.023191,53.6170226,26263.64583,Sat,1,0,12.96,22.92
2020-03-15,7.669744617,7.84141125,10.93307867,9.031411833,8.020105,8.255105,9.765105,9.031411833,8.030161517,8.115161817,9.686828333,5.503495133,0,1.2765956,547.255326,25422.4375,Sun,1,0,12.96,22.92
2020-03-16,5.163078,5.279744783,11.43974517,8.7080784,2.376771667,3.448438358,10.050105,8.7080784,4.34182855,4.58182845,10.33682858,7.7534952,662.151068,595.845394,221.80851,28355.91667,Mon,0,0,16.67,22.92
2020-03-17,4.11807785,6.738078267,13.5130785,9.378078667,4.515105,8.650105,13.54677158,9.378078667,6.260161783,9.6134949,13.3518285,11.2768285,470.304078,17.872339,106.5687972,28129.4375,Tue,0,0,22.22,22.92
2020-03-18,8.351411833,10.69474533,15.1780785,11.10307858,8.475104917,10.920105,11.22343833,11.10307858,9.348495417,7.503494867,8.758494833,6.503494883,396.852119,116.5982285,0,29714.22917,Wed,0,0,31.48,22.92
2020-03-19,7.9447449,6.6097446,8.358078483,6.494744617,4.650105,3.930105,6.436771667,6.494744617,4.01849525,4.598495117,9.5018285,6.148495083,0,0,56.162762,30231.89583,Thu,0,0,31.48,22.92
2020-03-20,4.438077867,5.908077883,9.179745,5.394744617,2.890104967,4.6734383,10.24843833,5.394744617,2.136828545,3.291828423,8.6984949,4.07349515,49.9436143,187.374196,449.37127,28020.6875,Fri,0,0,37.04,22.92
2020-03-21,3.329744633,5.561411183,8.258078383,5.92307805,2.495105017,4.293438367,10.46177158,5.92307805,2.511828633,3.83849515,7.7751618,3.7101619,659.927663,607.54752,420,23768.0625,Sat,1,0,47.22,22.92
2020-03-22,3.959744583,4.866411283,8.196411533,5.741411233,1.665105005,4.22010501,11.395105,5.741411233,0.855161873,3.303495192,9.1768285,3.213495078,743.6500005,743.7,674.656754,23653.625,Sun,1,0,62.04,22.92
2020-03-23,2.648078038,3.35641128,9.931411667,6.029744683,1.87843835,4.025104917,11.71843833,6.029744683,-0.73650481,2.410161767,11.29682883,6.321828267,747.6333327,747.475182,458.3822837,26579.875,Mon,0,0,78.24,22.92
2020-03-24,2.439744667,4.966411533,12.8930785,7.868078033,1.961771683,7.028438333,15.0067715,7.868078033,0.048495208,4.533495082,15.69182917,11.01849558,751.21702,751.633335,717.7190086,25158.75,Tue,0,0,79.63,22.92
2020-03-25,3.581411367,4.771411433,10.7330785,4.796411183,0.31010502,5.543438337,13.71677167,4.796411183,5.180161767,6.32016205,15.16682833,9.04349485,750.281546,755.5166667,757.24255,24534.0625,Wed,0,0,79.63,22.92
2020-03-26,0.891411405,5.108078085,10.71641158,5.546411433,0.375105027,4.755104926,13.44843833,5.546411433,2.261828567,5.345161667,12.37849517,6.055161867,661.174122,748.2792875,762.516666,24191.8125,Thu,0,0,79.63,22.92
2020-03-27,1.641411423,5.7164114,12.13474533,6.693078167,0.09343835,4.021771687,12.64843833,6.693078167,1.015161872,2.810161913,10.81682833,4.353495133,661.091492,682.8264217,575.35,23257.75,Fri,0,0,79.63,22.92
2020-03-28,3.889744667,6.933078267,10.76807833,5.158077783,2.300104967,6.393438283,11.91843833,5.158077783,3.298495167,5.796828517,7.840162033,3.316828583,668.772341,585.829793,242.73191,21688.625,Sat,1,0,79.63,22.92
2020-03-29,2.336411317,4.3114113,6.381411283,2.514744617,1.063438353,3.131771719,8.095105,2.514744617,1.278495217,2.918495172,4.8868282,1.603495228,582.513821,715.897154,386.054961,21832.47826,Sun,1,0,79.63,22.92
2020-03-30,-0.203588552,3.608078025,7.568077917,5.191411267,-0.266561653,3.933438338,9.595105,5.191411267,0.878495188,4.420161783,7.380161767,4.92682835,185.7446792,470.5136461,324.042561,25612.66667,Mon,0,0,79.63,22.92
2020-03-31,3.22307795,4.176411233,9.809745167,5.198077783,1.955105017,4.438438283,11.40010492,5.198077783,3.06182865,4.275161667,10.105162,8.823495,479.706664,286.59574,254.0425456,26017.29167,Tue,0,0,79.63,22.92
2020-04-01,1.654744758,4.481411472,10.27474483,8.8947451,1.203438355,4.215105003,10.4417715,8.8947451,4.9318283,5.896828517,9.756828083,6.613495,513.384931,553.323406,467.621623,26492.5,Wed,0,0,79.63,13.75
2020-04-02,3.70474465,6.606411567,12.62141183,9.834745067,2.830104933,7.35010495,12.35843817,9.834745067,5.106828333,7.760161833,10.38016175,5.218495183,68.297874,183.736529,576.167023,23824.22917,Thu,0,0,79.63,13.75
2020-04-03,4.63641125,5.721411317,11.8864115,10.42807833,4.638438333,6.033438317,12.11677158,10.42807833,1.458495212,4.480161717,9.465162,7.010161717,590.171743,746.923173,626.346097,24149.72917,Fri,0,0,79.63,13.75
2020-04-04,5.289744617,7.681411367,14.4580785,10.686412,4.376771667,7.890105,14.68843833,10.686412,3.681828517,8.1368284,13.31182817,10.86016133,554.938299,461.542197,103.1595793,21217.8125,Sat,1,0,79.63,13.75
2020-04-05,7.3297446,11.4597451,18.65974433,15.3564115,6.058438283,12.14677217,17.66343917,15.3564115,4.716828433,9.2318287,18.3884955,15.200162,789.825182,474.662407,602.9227,19015.52083,Sun,1,0,79.63,13.75
2020-04-06,12.28141167,12.42474533,16.314744,13.50141167,10.15177158,10.50843833,13.35843825,13.50141167,11.96182808,10.90349525,12.8884955,8.795161667,235.531918,566.986526,613.020916,21260.25,Mon,0,0,79.63,13.75
2020-04-07,8.231411617,11.12641175,17.68141033,13.81807817,5.036771667,9.403438333,16.9934395,13.81807817,4.426828467,8.825161883,16.30182833,13.57682833,636.957446,585.292547,543.693675,21941.16667,Tue,0,0,79.63,13.75
2020-04-08,10.70974517,13.83307783,20.453078,14.66807792,10.47177167,15.0601055,20.23510583,14.66807792,9.045161667,12.47516217,18.32849567,14.048495,381.81312,594.591842,199.694147,21910.4375,Wed,0,0,79.63,13.75
2020-04-09,9.91974525,13.68974467,19.40307717,12.53974467,11.69010483,14.668439,22.1267725,12.53974467,9.376828333,11.53516167,16.72849517,10.67516167,813.101418,738.029976,635.172866,21004.5,Thu,0,0,79.63,13.75
2020-04-10,8.949745333,12.69641133,19.18307717,12.91307833,9.7317715,14.7834385,22.52843917,12.91307833,8.285161833,12.631828,20.79349533,16.990162,458.233343,781.8939128,593.1551655,19487.91667,Fri,0,1,79.63,13.75
2020-04-11,11.09807817,15.5264115,22.02974417,18.23307767,9.796771583,14.645105,22.18010583,18.23307767,12.088495,16.62016217,20.505162,14.64349533,428.106386,730.8290776,679.0362496,18907.54167,Sat,1,0,79.63,13.75
2020-04-12,11.4580785,14.366412,21.76141067,17.27474417,8.658438333,13.53010525,20.8401055,17.27474417,8.976828483,13.06682858,16.35849567,8.3601616,732.520212,206.48312,29.999998,18890.16667,Sun,1,0,79.63,13.75
2020-04-13,8.543078383,8.254744867,10.63807858,5.901411317,7.893438283,8.651771667,12.34843833,5.901411317,4.305161883,6.341828467,9.783495,5.203495233,696.468445,777.1528397,801.0687935,18229.375,Mon,0,1,79.63,13.75
2020-04-14,2.174744667,5.96641155,11.3130785,7.7614114,0.583438343,5.661771686,13.16677167,7.7614114,2.0051619,6.45516205,13.33682842,9.380161833,834.033332,805.0195055,804.728103,21386.54167,Tue,0,0,79.63,13.75
2020-04-15,4.29974455,8.329744867,15.021412,9.233078417,3.271771667,8.56677165,16.6467725,9.233078417,4.6051618,10.37016153,17.361829,14.50516183,826.44759,789.930924,318.41222,20953.0625,Wed,0,0,79.63,13.75
2020-04-16,5.168077967,10.35974473,18.07474383,11.9230785,5.171771667,11.55677228,20.583439,11.9230785,8.158495,10.67849502,16.52182917,9.085161683,462.6275148,635.555771,839.974215,20679.5,Thu,0,0,79.63,13.75
2020-04-17,7.92641145,11.23641167,13.6080785,9.586411833,10.38010508,11.641772,13.89010483,9.586411833,6.7618283,9.4601614,11.89182833,5.645161617,192.702128,179.712763,489.993618,20808.25,Fri,0,0,79.63,13.75
2020-04-18,6.556411233,7.216411333,15.41974517,11.79807858,7.631771667,7.066771617,15.296772,11.79807858,3.77516195,5.955161917,12.71182833,8.67516175,240,0,19.148937,21516.20833,Sat,1,0,79.63,13.75
2020-04-19,8.184745083,10.72474477,15.76474433,9.731411633,10.39343817,12.22677183,17.54677217,9.731411633,4.921828433,9.451828183,13.6468285,7.14682865,653.1489349,615.731383,497.95,18699.1875,Sun,1,0,79.63,13.75
2020-04-20,6.2430779,11.02141163,15.11641183,10.889745,5.296771617,10.77177167,17.31343867,10.889745,3.565161983,9.4684952,12.971828,7.436828433,856.783334,846.291433,844.464183,19006.39583,Mon,0,0,79.63,13.75
2020-04-21,8.3230783,11.50141188,15.48307833,11.6330785,6.2384383,11.160105,18.05177283,11.6330785,4.8651615,10.73849513,14.32849508,7.966828483,750.121635,844.002496,870.483512,18970.0625,Tue,0,0,79.63,13.75
2020-04-22,7.688078083,12.44474475,17.68641067,13.16974483,6.161771617,12.20843847,20.51010617,13.16974483,5.178494967,11.4101615,16.10182817,9.651828233,851.186698,834.7348471,829.17134,19571.58333,Wed,0,0,79.63,13.75
2020-04-23,7.368078083,12.69974467,19.8814105,13.736411,6.941771667,11.51843847,21.49510583,13.736411,5.606828467,11.35849515,18.10182883,11.973495,857.522172,648.70213,675.137589,20427.9375,Thu,0,0,79.63,13.75
2020-04-24,9.3180784,12.90307775,19.03307733,12.28807792,10.615105,13.95677233,20.11510617,12.28807792,5.31682835,8.410161767,17.2768285,11.0368284,576.6039,687.632089,682.98724,20118.75,Fri,0,0,79.63,13.75
2020-04-25,8.539745067,9.794744833,15.19141183,9.579745167,12.71343833,14.12343842,18.63510617,9.579745167,4.665161733,8.201828617,17.338495,12.851828,784.40567,130.851064,737.234753,19103.89583,Sat,1,0,79.63,13.75
2020-04-26,5.7464112,10.59807808,17.74307717,14.163078,10.005105,13.65343825,17.65843933,14.163078,10.11016175,14.56016183,16.94349517,11.64182825,728.506032,243.191493,180.6092184,19061.41667,Sun,1,0,79.63,13.75
2020-04-27,9.878078667,13.313078,17.116411,12.87141183,10.78677167,11.31677167,16.94177233,12.87141183,8.733495167,9.858495167,14.55516208,9.9668284,115.097871,101.489361,271.021277,21667.08333,Mon,0,0,79.63,13.75
2020-04-28,8.494744933,8.944745083,8.756411833,8.266411833,10.70177158,10.07177167,9.806771667,8.266411833,5.96849505,7.206828333,10.31682817,6.608494983,0,0,0,24053.9375,Tue,0,0,79.63,13.75
2020-04-29,6.958077933,8.469745,12.65474525,10.57141167,6.828438333,8.701771617,12.25843833,10.57141167,5.75682835,7.6118285,9.57682825,9.166828333,0,8.93617,37.659573,22925.3125,Wed,0,0,79.63,13.75
2020-04-30,7.8747448,9.194745217,10.27641167,9.023078233,6.191771617,8.925105,10.17843825,9.023078233,6.11682835,8.930161717,10.023495,7.3251617,304.0771286,257.582981,342.0464504,22257.22917,Thu,0,0,79.63,13.75
2020-05-01,7.38141125,9.79474505,12.88807817,10.506412,7.933438333,9.70843825,12.30843833,10.506412,5.778495,9.430161933,11.79016183,9.205161833,503.795383,421.27659,449.361708,21424.83333,Fri,0,0,79.63,11.59
2020-05-02,6.84641135,9.714744833,15.8047445,13.95141175,6.720104967,9.126771667,14.78677167,13.95141175,6.9601619,10.1801616,14.46516217,11.39682825,572.333332,455.620922,637.641487,19572.45833,Sat,1,0,79.63,11.59
2020-05-03,9.321411833,12.69474525,14.709745,13.63641175,8.278438333,10.49343833,12.78177167,13.63641175,6.680161633,8.596828467,14.41682825,11.88182867,34.468083,0,97.02128,21039.77083,Sun,1,0,79.63,11.59
2020-05-04,11.8980785,12.28141167,15.05807833,9.5747449,10.94177158,13.75177158,16.72010583,9.5747449,8.14349515,9.813495333,11.7451615,8.608495217,317.324114,339.201707,115.774466,20939.875,Mon,0,0,79.63,11.59
2020-05-05,6.821411133,10.53307833,12.67307867,7.93307815,5.933438233,10.50677167,14.675105,7.93307815,4.898495083,9.12849515,11.8801615,6.535161833,761.223763,135.740144,806.68014,20307.45833,Tue,0,0,79.63,11.59
2020-05-06,5.25141125,10.18141167,15.661412,10.65307833,7.79010495,11.67010503,18.15677233,10.65307833,3.5251619,7.58016165,15.3034955,10.9451616,628.16702,579.731918,709,20412.35417,Wed,0,0,79.63,11.59
2020-05-07,6.66307795,13.074745,20.65807717,17.57974433,7.353438217,13.9001055,20.33510617,17.57974433,5.153495067,12.93349505,19.88682867,17.57682867,605.744685,536.79291,739.4900638,20450.33333,Thu,0,0,79.63,11.59
2020-05-08,13.12807867,17.084744,22.18807733,18.47974433,11.77677167,17.30843883,21.99177267,18.47974433,12.30849533,16.08016175,20.40516167,17.183495,290.007973,466.123408,551.865603,18909,Fri,0,1,79.63,11.59
2020-05-09,12.36141167,17.29307775,21.38141083,16.26807833,11.84343825,17.48677217,23.05343967,16.26807833,10.678495,15.06849517,20.79682867,17.06516183,633.576745,467.439638,743.753188,17853.95833,Sat,1,0,79.63,11.59
2020-05-10,11.45807858,16.26974433,13.9414115,7.573077983,12.25510492,15.27343842,12.34843833,7.573077983,10.45516155,7.841828183,8.746828433,4.81182855,107.167022,84.063828,106.2723382,18591.54167,Sun,1,0,79.63,11.59
2020-05-11,4.123077933,7.491411633,10.93974525,6.7464115,2.520105,6.568438333,11.80177158,6.7464115,2.21182855,5.335161667,8.395161833,6.03349505,847.454594,904.384744,625.316304,20083.08333,Mon,0,0,77.78,11.59
2020-05-12,2.701411333,7.319744817,13.456412,11.6980785,1.400105023,7.621771667,13.37177167,11.6980785,3.0268286,8.020161717,11.93682817,9.130161817,730.571269,925.254797,552.193258,21945.29167,Tue,0,0,77.78,11.59
2020-05-13,6.9780781,9.969744533,10.88474517,7.123078183,5.576771583,9.138438333,12.37010492,7.123078183,4.02349525,5.9634951,9.2118285,5.725161883,562.278011,324.545034,615.342551,21674.58333,Wed,0,0,71.3,11.59
2020-05-14,2.553078017,7.703078067,12.98641158,9.06141155,1.22510503,7.498438333,14.10843833,9.06141155,1.790161867,7.938495083,14.02182858,11.96349517,875.053554,876.150353,869.658863,21415.08333,Thu,0,0,71.3,11.59
2020-05-15,6.941411283,10.95807833,15.47641183,14.796412,4.001771617,9.9184382,16.14510567,14.796412,8.625161383,10.89182817,14.88349483,10.4418284,476.803196,588.95745,131.0663114,20960.25,Fri,0,0,71.3,11.59
2020-05-16,9.3630785,11.72141158,15.191412,14.83807842,7.851771667,11.35010492,15.85010508,14.83807842,6.711828217,10.851828,15.0884955,11.098495,56.170208,478.504614,699.9217035,19264.10417,Sat,1,0,71.3,11.59
2020-05-17,11.39974525,14.33807792,18.91474367,15.99974467,8.831771667,12.490105,15.36343825,15.99974467,8.751828667,13.33182817,17.2468285,14.86182867,504.098911,237.893623,324.319154,18385.47917,Sun,1,0,71.3,11.59
2020-05-18,10.76807808,14.85474467,21.61974433,17.45974417,8.575105083,12.680105,17.63677267,17.45974417,10.636828,14.08182817,16.751829,14.04682825,718.311175,733.765777,81.3159579,19895.3125,Mon,0,0,71.3,11.59
2020-05-19,12.10807842,15.266411,23.48807733,20.72641067,11.17843833,14.6034385,19.04510583,20.72641067,11.5468285,16.02849533,20.075162,16.88849467,773.833867,665.0191453,910.5092697,20745.77083,Tue,0,0,71.3,11.59
2020-05-20,14.37141167,19.30974417,24.63474367,20.9130775,9.285104833,16.03010533,24.09010567,20.9130775,11.78516183,17.91516217,24.67849533,21.19016183,914.0774503,797.516675,917.382906,20388.375,Wed,0,0,71.3,11.59
2020-05-21,14.68807817,18.8997445,23.69474417,20.8480775,11.17843833,16.90677233,20.77843917,20.8480775,13.31016133,17.65516133,19.0384955,17.493496,488.9063958,584.2375926,667.3436225,20344.91667,Thu,0,0,71.3,11.59
2020-05-22,16.56641117,17.419744,19.4514105,15.818078,14.67677158,15.49843867,16.4967725,15.818078,14.48849533,16.04016167,17.23182817,12.6801615,14.0425516,444.19077,761.521272,17888.02083,Fri,0,0,71.3,11.59
2020-05-23,10.41307825,13.46141183,16.721411,12.73974458,9.106771583,12.56010483,13.860105,12.73974458,9.285161833,11.865162,14.20516167,11.336828,854.2218039,737.0021194,687.483339,16803.0625,Sat,1,0,71.3,11.59
2020-05-24,9.263078667,14.636411,20.33474367,18.08307767,10.86177158,13.48677158,17.69843917,18.08307767,10.8118285,13.7618285,17.5968285,14.7351615,491.818932,737.940787,889.7881217,17243.5,Sun,1,0,71.3,11.59
2020-05-25,11.8830785,16.14307783,22.4847445,20.35474383,8.636771667,14.27010508,20.87843983,20.35474383,9.536828167,15.19682833,20.55182867,16.16016167,967.868439,962.688105,896.538257,17680.29167,Mon,0,1,71.3,11.59
2020-05-26,14.14641133,18.11807733,23.4364105,19.51641067,10.86177167,15.27343867,21.48010617,19.51641067,12.04516167,16.13349508,20.76182867,15.53349517,596.8948326,564.149084,642.198486,20209.04167,Tue,0,0,71.3,11.59
2020-05-27,13.45974492,17.2930775,21.71141067,15.50474467,14.67177167,18.31677233,23.51510567,15.50474467,10.52516183,15.81016167,20.96516217,15.31349517,434.744681,724.308187,887.453072,20342.45833,Wed,0,0,71.3,11.59
2020-05-28,10.21641183,13.68141133,18.49641067,13.88807833,11.94177167,17.76010567,23.043439,13.88807833,9.58016175,15.913495,22.19682933,18.85516183,966.137986,949.387585,914.120569,19628.5625,Thu,0,0,71.3,11.59
2020-05-29,9.998078667,15.42807758,19.66974383,13.94807833,9.835105,17.14510517,23.83677267,13.94807833,12.443495,17.26682833,21.78349567,15.23016133,978.7,978.0333327,992.818093,19045.72917,Fri,0,0,69.44,11.59
2020-05-30,8.654744383,15.3947445,21.118078,16.30807767,9.506771833,16.64677233,24.00677233,16.30807767,7.93182835,13.72849533,20.15349583,14.368495,850.553902,902.2276554,819.164218,17248.79167,Sat,1,0,69.44,11.59
2020-05-31,11.32807833,17.80307767,20.396411,15.5697445,11.110105,18.74510533,24.18177233,15.5697445,8.898495,15.10516183,21.200162,16.07516183,843.400354,943.635454,829.85212,16899.70833,Sun,1,0,69.44,11.59
2020-06-01,10.223078,17.26807783,22.269744,18.04974417,10.30677167,17.72177192,23.59177267,18.04974417,9.683495,16.7101615,21.08016183,15.62516208,945.605456,942.4216206,987.721804,19938.91667,Mon,0,0,67.59,13.18
2020-06-02,11.624745,17.331411,22.62307717,19.67974417,12.06843833,18.09343883,23.488439,19.67974417,10.4768285,16.280162,22.5734955,19.3651615,747.341117,772.0525005,268.2638325,20287.29167,Tue,0,0,67.59,13.18
2020-06-03,15.09807842,18.27474433,15.60474433,13.40307842,16.18843842,16.0017725,15.22177167,13.40307842,14.18182817,12.0418285,12.36849508,10.79182842,16.5957434,3.8297868,0,21747.45833,Wed,0,0,67.59,13.18
2020-06-04,11.0480785,11.43807867,16.131411,14.39807817,9.690105,12.02843833,16.09510567,14.39807817,8.171828483,10.55182883,14.55016175,10.93182822,176.170214,92.553196,291.0638276,21661.22917,Thu,0,0,67.59,13.18
2020-06-05,10.22141167,10.29974483,13.16807858,11.0164115,9.218438333,11.70677158,14.67843833,11.0164115,6.230161717,9.0618285,11.003495,8.21349485,254.1010528,384.8666617,402.0590402,19936.89583,Fri,0,0,67.59,13.18
2020-06-06,6.348077867,10.09974525,13.15974533,12.40141183,6.788438333,10.765105,14.02843825,12.40141183,8.21682825,11.65516167,12.526828,12.1301615,325.595392,393.8148895,196.595745,18555.60417,Sat,1,0,67.59,13.18
2020-06-07,8.324744667,12.98641133,16.94641017,13.37474483,8.336771617,13.57677183,17.6851065,13.37474483,10.95182833,11.72016167,14.31182817,10.2868285,290.9120592,147.0186162,246.30496,19706.75,Sun,1,0,67.59,13.18
2020-06-08,9.518078667,12.044745,16.24307733,13.81141183,10.22177167,13.0934385,18.46677233,13.81141183,6.2768283,9.283495167,13.60349483,11.4101615,79.148936,261.702141,28.085108,21908.20833,Mon,0,0,73.15,13.18
